Order Date,Region,Product Category,Sales,Profit,Month,Year
2011-04-16,Prarie,Office Supplies,154.85,-136.55,Apr,2011
2011-04-16,Prarie,Technology,4941.7725,704.89,Apr,2011
2010-11-27,Prarie,Technology,1155.5835,-127.0,Nov,2010
2010-08-09,Prarie,Office Supplies,77.57,-67.49,Aug,2010
2009-08-10,Prarie,Furniture,12689.87,-169.23,Aug,2009
2010-08-26,Prarie,Office Supplies,905.32,389.07,Aug,2010
2010-08-26,Prarie,Technology,1702.499,162.11,Aug,2010
2011-06-07,Prarie,Furniture,632.55,165.35,Jun,2011
2011-06-07,Prarie,Office Supplies,90.96,-30.11,Jun,2011
2011-06-07,Prarie,Furniture,1997.13,720.45,Jun,2011
2010-05-20,Prarie,Office Supplies,64.13,-28.97,May,2010
2010-12-29,Prarie,Office Supplies,492.71,67.01,Dec,2010
2010-12-29,Prarie,Furniture,1042.06,-931.25,Dec,2010
2011-09-07,Prarie,Technology,760.2485,29.8,Sep,2011
2009-09-06,Prarie,Furniture,5041.46,-2136.66,Sep,2009
2009-09-06,Prarie,Office Supplies,282.98,-237.47,Sep,2009
2009-09-06,Prarie,Furniture,8817.71,-2946.05,Sep,2009
2009-02-25,Prarie,Furniture,1140.26,387.2,Feb,2009
2009-02-25,Prarie,Office Supplies,2645.8,-684.78,Feb,2009
2010-01-02,Prarie,Office Supplies,11103.75,-522.59,Jan,2010
2012-05-31,Prarie,Technology,7965.9025,2311.96,May,2012
2009-05-12,Prarie,Furniture,3202.25,991.26,May,2009
2009-05-12,Prarie,Office Supplies,81.25,-44.54,May,2009
2009-05-12,Prarie,Office Supplies,57.17,-24.03,May,2009
2009-05-12,Prarie,Office Supplies,41.97,-37.03,May,2009
2009-05-12,Prarie,Office Supplies,35.64,-0.71,May,2009
2010-10-22,Prarie,Technology,28761.52,285.11,Oct,2010
2009-06-17,Prarie,Technology,750.66,120.05,Jun,2009
2009-06-17,Prarie,Technology,254.32,-117.39,Jun,2009
2009-06-17,Prarie,Furniture,2149.37,217.87,Jun,2009
2011-07-10,Prarie,Furniture,5661.08,1055.47,Jul,2011
2009-12-11,Prarie,Office Supplies,334.71,31.74,Dec,2009
2009-09-27,Prarie,Furniture,1981.26,100.8,Sep,2009
2011-01-26,Prarie,Furniture,1756.46,-101.19,Jan,2011
2011-02-13,Prarie,Office Supplies,49.04,9.29,Feb,2011
2011-02-13,Prarie,Furniture,2320.35,-237.62,Feb,2011
2012-07-20,Prarie,Office Supplies,139.54,-54.08,Jul,2012
2012-07-20,Prarie,Furniture,199.52,13.44,Jul,2012
2012-07-20,Prarie,Office Supplies,85.66,6.67,Jul,2012
2010-01-18,Prarie,Office Supplies,35.48,-9.19,Jan,2010
2010-01-18,Prarie,Office Supplies,15.0,-11.02,Jan,2010
2011-10-12,Prarie,Office Supplies,1758.41,238.52,Oct,2011
2010-07-29,Prarie,Technology,2766.818,846.95,Jul,2010
2010-10-26,Prarie,Furniture,689.67,51.47,Oct,2010
2012-10-04,Prarie,Technology,2219.79,-9.45,Oct,2012
2012-10-04,Prarie,Office Supplies,237.36,-117.86,Oct,2012
2012-08-07,Prarie,Furniture,195.23,-72.46,Aug,2012
2012-08-07,Prarie,Furniture,4051.8,-684.07,Aug,2012
2011-02-19,Prarie,Office Supplies,3465.97,194.32,Feb,2011
2011-02-19,Prarie,Technology,1307.88,206.86,Feb,2011
2010-09-24,Prarie,Office Supplies,104.51,-9.28,Sep,2010
2009-12-18,Prarie,Technology,1064.7865,-181.01,Dec,2009
2012-04-12,Prarie,Furniture,131.09,10.94,Apr,2012
2012-04-12,Prarie,Office Supplies,1817.9,700.31,Apr,2012
2009-06-01,Prarie,Office Supplies,124.06,15.74,Jun,2009
2011-02-16,Prarie,Technology,138.05,-100.49,Feb,2011
2012-02-26,Prarie,Furniture,433.44,147.46,Feb,2012
2012-07-10,Prarie,Office Supplies,55.59,-17.95,Jul,2012
2012-05-17,Prarie,Office Supplies,112.36,-159.74,May,2012
2012-05-17,Prarie,Technology,481.049,46.51,May,2012
2009-01-22,Prarie,Office Supplies,562.8,-17.45,Jan,2009
2011-03-04,Prarie,Furniture,5544.99,-3404.24,Mar,2011
2011-06-22,Prarie,Technology,2011.6355,-53.69,Jun,2011
2009-06-29,Prarie,Office Supplies,260.59,-157.76,Jun,2009
2012-03-27,Prarie,Office Supplies,75.27,-1.84,Mar,2012
2012-03-27,Prarie,Technology,1184.53,-26.49,Mar,2012
2012-03-27,Prarie,Technology,3683.73,708.76,Mar,2012
2012-05-03,Prarie,Office Supplies,364.8,149.45,May,2012
2011-11-19,Prarie,Technology,15602.93,4875.89,Nov,2011
2010-11-13,Prarie,Furniture,1118.82,-320.3,Nov,2010
2010-11-13,Prarie,Office Supplies,79.75,-41.32,Nov,2010
2012-12-02,Prarie,Furniture,10006.28,-760.98,Dec,2012
2012-12-02,Prarie,Office Supplies,407.17,-12.82,Dec,2012
2010-10-29,Prarie,Office Supplies,199.93,-105.33,Oct,2010
2009-02-23,Prarie,Office Supplies,834.81,1.98,Feb,2009
2010-05-20,Prarie,Office Supplies,335.35,-134.97,May,2010
2009-07-26,Prarie,Office Supplies,1925.83,359.83,Jul,2009
2012-09-05,Prarie,Office Supplies,605.1,92.81,Sep,2012
2011-07-25,Prarie,Office Supplies,113.5,-46.35,Jul,2011
2011-09-08,Prarie,Technology,357.43,-135.98,Sep,2011
2011-09-08,Prarie,Office Supplies,4754.08,299.88,Sep,2011
2009-12-16,Prarie,Technology,1601.32,377.81,Dec,2009
2010-08-17,Prarie,Office Supplies,264.75,-212.51,Aug,2010
2010-11-13,Prarie,Furniture,3367.24,-1183.69,Nov,2010
2010-11-13,Prarie,Furniture,5723.24,-194.97,Nov,2010
2010-03-23,Prarie,Office Supplies,188.07,-101.85,Mar,2010
2010-12-24,Prarie,Office Supplies,1281.28,415.85,Dec,2010
2010-12-24,Prarie,Furniture,1940.31,-668.19,Dec,2010
2010-12-24,Prarie,Technology,430.848,-492.77,Dec,2010
2010-11-21,Prarie,Furniture,933.21,207.18,Nov,2010
2010-02-07,Prarie,Furniture,748.25,-86.99,Feb,2010
2009-05-08,Prarie,Office Supplies,260.39,-48.57,May,2009
2011-05-01,Prarie,Furniture,3904.12,-1508.46,May,2011
2011-05-01,Prarie,Furniture,343.64,13.29,May,2011
2011-05-01,Prarie,Office Supplies,256.64,-28.29,May,2011
2009-07-29,Prarie,Office Supplies,185.64,-69.87,Jul,2009
2009-07-29,Prarie,Office Supplies,225.98,-135.74,Jul,2009
2010-11-08,Prarie,Furniture,16.73,-6.96,Nov,2010
2012-08-30,Prarie,Office Supplies,518.8,54.63,Aug,2012
2009-09-06,Prarie,Office Supplies,42.67,-12.72,Sep,2009
2010-12-12,Prarie,Furniture,690.88,119.25,Dec,2010
2012-06-02,Prarie,Technology,824.24,-127.23,Jun,2012
2011-02-05,Prarie,Office Supplies,438.47,157.89,Feb,2011
2010-12-14,Prarie,Technology,230.72,-68.76,Dec,2010
2010-12-14,Prarie,Office Supplies,293.47,-205.38,Dec,2010
2010-12-14,Prarie,Office Supplies,88.7,-89.13,Dec,2010
2010-12-14,Prarie,Office Supplies,262.78,19.36,Dec,2010
2010-12-14,Prarie,Office Supplies,142.15,-58.18,Dec,2010
2012-04-04,Prarie,Office Supplies,330.22,-51.72,Apr,2012
2010-05-30,Prarie,Office Supplies,321.71,-2.73,May,2010
2012-10-30,Prarie,Office Supplies,5198.12,1481.67,Oct,2012
2012-10-30,Prarie,Office Supplies,188.53,-27.49,Oct,2012
2012-10-30,Prarie,Office Supplies,718.41,23.94,Oct,2012
2009-12-05,Prarie,Furniture,436.98,75.61,Dec,2009
2010-07-22,Prarie,Technology,136.68,-125.16,Jul,2010
2010-07-22,Prarie,Furniture,1452.48,376.52,Jul,2010
2010-07-22,Prarie,Office Supplies,3555.29,183.28,Jul,2010
2010-02-21,Prarie,Office Supplies,71.12,-21.89,Feb,2010
2010-12-12,Prarie,Furniture,691.09,364.03,Dec,2010
2010-12-12,Prarie,Office Supplies,713.7,176.09,Dec,2010
2011-06-05,Prarie,Technology,333.3,71.04,Jun,2011
2010-11-21,Prarie,Office Supplies,85.77,-102.02,Nov,2010
2010-11-21,Prarie,Office Supplies,149.31,7.77,Nov,2010
2011-12-18,Prarie,Office Supplies,54.3,1.27,Dec,2011
2010-04-03,Prarie,Technology,1409.86,-3461.12,Apr,2010
2012-01-11,Prarie,Furniture,9843.11,-384.6,Jan,2012
2012-01-11,Prarie,Technology,7190.06,1908.45,Jan,2012
2012-11-28,Prarie,Technology,3701.5205,894.06,Nov,2012
2009-05-16,Prarie,Office Supplies,7333.45,-207.28,May,2009
2012-06-26,Prarie,Technology,4256.51,1653.96,Jun,2012
2012-06-26,Prarie,Technology,503.08,-102.74,Jun,2012
2012-06-26,Prarie,Office Supplies,76.94,29.67,Jun,2012
2011-08-20,Prarie,Office Supplies,252.99,28.76,Aug,2011
2012-10-14,Prarie,Technology,17304.85,7434.48,Oct,2012
2012-10-14,Prarie,Office Supplies,794.32,67.61,Oct,2012
2009-08-06,Prarie,Technology,163.89,-108.55,Aug,2009
2009-08-06,Prarie,Office Supplies,115.45,23.53,Aug,2009
2009-10-07,Prarie,Technology,154.94,-358.43,Oct,2009
2009-10-07,Prarie,Technology,1642.642,314.84,Oct,2009
2010-01-16,Ontario,Furniture,770.76,-192.51,Jan,2010
2012-08-03,Ontario,Office Supplies,270.43,-83.16,Aug,2012
2011-12-31,Ontario,Office Supplies,1339.25,142.51,Dec,2011
2009-07-03,Ontario,Furniture,1209.37,-407.85,Jul,2009
2009-07-30,Ontario,Office Supplies,404.24,-76.99,Jul,2009
2009-07-30,Ontario,Furniture,1381.88,598.2,Jul,2009
2009-01-10,Ontario,Technology,1307.35,-154.24,Jan,2009
2009-01-10,Ontario,Office Supplies,523.58,-179.36,Jan,2009
2012-11-07,Ontario,Office Supplies,257.97,33.18,Nov,2012
2011-02-07,Ontario,Office Supplies,619.77,50.24,Feb,2011
2010-08-22,Ontario,Office Supplies,7512.03,2017.64,Aug,2010
2012-03-12,Ontario,Technology,2853.8835,492.24,Mar,2012
2011-11-09,Ontario,Technology,240.63,-117.92,Nov,2011
2012-11-01,Ontario,Office Supplies,192.33,48.54,Nov,2012
2011-07-18,Ontario,Office Supplies,8.6,-2.03,Jul,2011
2010-09-29,Ontario,Furniture,1663.83,-484.64,Sep,2010
2011-01-25,Ontario,Office Supplies,265.35,-128.69,Jan,2011
2009-06-25,Ontario,Office Supplies,7381.19,2998.88,Jun,2009
2012-04-27,Ontario,Office Supplies,945.36,219.85,Apr,2012
2010-11-06,Ontario,Office Supplies,9046.33,1398.03,Nov,2010
2010-11-06,Ontario,Office Supplies,367.96,-16.11,Nov,2010
2010-11-06,Ontario,Office Supplies,159.05,21.46,Nov,2010
2010-11-06,Ontario,Office Supplies,116.14,50.44,Nov,2010
2009-04-26,Ontario,Furniture,3344.11,588.54,Apr,2009
2012-11-05,Ontario,Office Supplies,463.0,24.61,Nov,2012
2010-09-05,Ontario,Furniture,90.75,-26.39,Sep,2010
2011-07-03,Ontario,Office Supplies,113.09,29.76,Jul,2011
2009-01-12,Ontario,Office Supplies,1603.27,452.49,Jan,2009
2009-12-19,Ontario,Office Supplies,41.53,-15.53,Dec,2009
2011-06-14,Ontario,Technology,2222.61,196.08,Jun,2011
2010-11-21,Ontario,Technology,618.1965,-132.53,Nov,2010
2009-12-06,Ontario,Technology,5236.14,567.59,Dec,2009
2009-12-06,Ontario,Office Supplies,74.02,-28.45,Dec,2009
2010-05-07,Ontario,Office Supplies,198.08,32.69,May,2010
2011-02-20,Ontario,Office Supplies,1553.66,547.48,Feb,2011
2011-02-20,Ontario,Technology,3276.9965,653.06,Feb,2011
2010-09-14,Ontario,Office Supplies,363.16,3.92,Sep,2010
2010-09-14,Ontario,Technology,12571.63,5455.96,Sep,2010
2010-09-14,Ontario,Office Supplies,128.86,24.53,Sep,2010
2010-09-14,Ontario,Furniture,17884.53,2357.86,Sep,2010
2011-12-04,Ontario,Technology,54.8,-15.3,Dec,2011
2011-12-04,Ontario,Office Supplies,1038.19,230.69,Dec,2011
2012-08-14,Ontario,Office Supplies,51.75,4.16,Aug,2012
2011-08-18,Ontario,Office Supplies,772.56,143.87,Aug,2011
2011-01-06,Ontario,Furniture,108.73,-22.21,Jan,2011
2009-05-10,Ontario,Technology,309.46,-82.64,May,2009
2010-01-04,Ontario,Office Supplies,876.75,-248.69,Jan,2010
2011-05-22,Ontario,Furniture,1168.28,126.07,May,2011
2012-01-24,Ontario,Office Supplies,614.35,78.89,Jan,2012
2012-01-24,Ontario,Office Supplies,3.63,-1.56,Jan,2012
2012-01-24,Ontario,Office Supplies,172.99,61.51,Jan,2012
2010-07-21,Ontario,Office Supplies,1935.25,652.19,Jul,2010
2010-07-21,Ontario,Office Supplies,278.5,-6.23,Jul,2010
2010-07-21,Ontario,Office Supplies,5423.58,1361.56,Jul,2010
2011-11-06,Ontario,Technology,1196.7915,265.39,Nov,2011
2012-07-05,Ontario,Office Supplies,325.97,-255.22,Jul,2012
2012-07-05,Ontario,Office Supplies,49.65,8.27,Jul,2012
2012-03-02,Ontario,Technology,1375.3765,592.22,Mar,2012
2011-09-16,Ontario,Technology,642.1,41.56,Sep,2011
2009-07-14,Ontario,Office Supplies,945.86,31.59,Jul,2009
2009-07-14,Ontario,Furniture,2340.504,243.16,Jul,2009
2011-10-29,Ontario,Office Supplies,94.39,12.31,Oct,2011
2011-01-15,Ontario,Office Supplies,249.59,101.82,Jan,2011
2010-10-14,Ontario,Office Supplies,110.36,8.6,Oct,2010
2009-11-04,Ontario,Office Supplies,58.98,-17.79,Nov,2009
2009-07-02,Ontario,Office Supplies,1455.04,-7.58,Jul,2009
2012-03-02,Ontario,Office Supplies,11041.42,4456.25,Mar,2012
2011-02-04,Ontario,Office Supplies,73.55,7.95,Feb,2011
2011-02-04,Ontario,Technology,4804.0385,1077.92,Feb,2011
2011-03-18,Ontario,Office Supplies,76.06,-35.99,Mar,2011
2011-03-18,Ontario,Furniture,18056.68,-6474.65,Mar,2011
2010-07-24,Ontario,Office Supplies,372.69,-177.03,Jul,2010
2012-10-17,Ontario,Technology,65.5,-55.94,Oct,2012
2011-11-27,Ontario,Office Supplies,136.85,-4.43,Nov,2011
2011-11-27,Ontario,Furniture,12.74,-11.39,Nov,2011
2009-03-05,Ontario,Technology,185.79,-159.68,Mar,2009
2009-03-05,Ontario,Furniture,196.41,27.91,Mar,2009
2009-03-05,Ontario,Office Supplies,186.67,2.06,Mar,2009
2012-01-25,Ontario,Office Supplies,480.73,148.2,Jan,2012
2012-01-25,Ontario,Office Supplies,159.0,-98.15,Jan,2012
2010-05-08,Ontario,Office Supplies,171.52,46.61,May,2010
2009-09-28,Ontario,Furniture,84.01,-34.12,Sep,2009
2012-07-02,Ontario,Office Supplies,445.17,38.11,Jul,2012
2010-10-04,Ontario,Office Supplies,2329.4,189.77,Oct,2010
2009-05-26,Ontario,Office Supplies,106.05,-14.52,May,2009
2009-05-26,Ontario,Office Supplies,698.1,336.25,May,2009
2010-02-20,Ontario,Furniture,1370.49,-244.63,Feb,2010
2010-12-04,Ontario,Office Supplies,39.44,-0.94,Dec,2010
2010-12-04,Ontario,Furniture,11.01,-1.42,Dec,2010
2010-08-05,Ontario,Office Supplies,195.51,-105.72,Aug,2010
2010-08-05,Ontario,Furniture,377.13,-10.29,Aug,2010
2011-12-09,Ontario,Office Supplies,170.45,-30.27,Dec,2011
2011-12-09,Ontario,Office Supplies,350.42,-37.3,Dec,2011
2009-02-04,Ontario,Technology,69.66,-51.42,Feb,2009
2012-05-28,Ontario,Technology,112.4,-46.75,May,2012
2012-05-28,Ontario,Office Supplies,249.64,-91.65,May,2012
2012-08-05,Ontario,Technology,1255.48,-292.65,Aug,2012
2012-08-05,Ontario,Office Supplies,411.56,-188.02,Aug,2012
2009-06-19,Ontario,Office Supplies,46.46,-25.13,Jun,2009
2010-03-02,Ontario,Furniture,303.59,-45.99,Mar,2010
2010-03-02,Ontario,Office Supplies,191.6,-150.74,Mar,2010
2009-03-11,Ontario,Office Supplies,317.59,-46.12,Mar,2009
2011-09-07,Ontario,Office Supplies,48.37,18.02,Sep,2011
2010-07-23,Ontario,Furniture,1005.74,199.3,Jul,2010
2010-07-23,Ontario,Technology,6477.7395,1653.97,Jul,2010
2009-04-07,Ontario,Furniture,244.85,38.06,Apr,2009
2012-03-23,Ontario,Furniture,316.35,117.91,Mar,2012
2010-08-09,Ontario,Office Supplies,109.37,25.96,Aug,2010
2011-06-29,Ontario,Office Supplies,6206.16,1416.27,Jun,2011
2009-06-22,Ontario,Office Supplies,15383.7,6523.26,Jun,2009
2009-06-22,Ontario,Technology,1637.457,118.15,Jun,2009
2012-01-21,Ontario,Office Supplies,1554.53,474.66,Jan,2012
2010-12-07,Ontario,Office Supplies,356.95,-228.24,Dec,2010
2010-12-07,Ontario,Technology,112.86,-56.78,Dec,2010
2010-12-07,Ontario,Office Supplies,2063.42,989.95,Dec,2010
2012-09-02,Ontario,Technology,116.82,-42.05,Sep,2012
2012-09-02,Ontario,Office Supplies,483.64,28.39,Sep,2012
2010-06-06,Ontario,Technology,33.64,-35.17,Jun,2010
2010-06-06,Ontario,Technology,701.94,158.91,Jun,2010
2010-12-14,Ontario,Furniture,126.88,12.63,Dec,2010
2010-12-14,Ontario,Office Supplies,906.64,-148.93,Dec,2010
2010-12-14,Ontario,Technology,882.96,11.65,Dec,2010
2010-12-14,Ontario,Technology,58.14,-96.25,Dec,2010
2010-05-10,Ontario,Technology,1538.33,471.35,May,2010
2010-05-10,Ontario,Office Supplies,147.46,14.13,May,2010
2011-04-12,Ontario,Furniture,473.88,-183.26,Apr,2011
2011-04-12,Ontario,Technology,849.031,-133.31,Apr,2011
2009-01-29,Ontario,Furniture,1042.63,-219.93,Jan,2009
2009-12-12,Ontario,Office Supplies,270.73,-54.57,Dec,2009
2012-01-25,Ontario,Office Supplies,251.11,10.04,Jan,2012
2012-06-12,Ontario,Office Supplies,64.44,-89.02,Jun,2012
2009-04-06,Ontario,Office Supplies,77.96,16.65,Apr,2009
2009-04-10,Ontario,Office Supplies,9492.92,772.04,Apr,2009
2009-09-24,Ontario,Office Supplies,45.64,-0.11,Sep,2009
2011-06-30,Ontario,Office Supplies,2954.14,-522.94,Jun,2011
2011-06-30,Ontario,Technology,3375.3075,562.13,Jun,2011
2009-01-03,Ontario,Office Supplies,85.56,-41.58,Jan,2009
2009-01-03,Ontario,Technology,754.6555,-212.55,Jan,2009
2010-06-24,Ontario,Office Supplies,108.21,-50.02,Jun,2010
2012-04-22,Ontario,Technology,36.31,-74.45,Apr,2012
2012-04-22,Ontario,Furniture,388.15,-44.21,Apr,2012
2010-04-22,Ontario,Furniture,231.27,89.29,Apr,2010
2011-05-03,Ontario,Office Supplies,150.33,-98.23,May,2011
2010-12-12,Ontario,Office Supplies,240.18,-160.21,Dec,2010
2010-12-12,Ontario,Office Supplies,529.28,-30.27,Dec,2010
2009-04-11,Ontario,Office Supplies,887.45,365.79,Apr,2009
2009-04-11,Ontario,Office Supplies,355.97,-4.46,Apr,2009
2011-03-15,Ontario,Furniture,9499.3,618.36,Mar,2011
2011-12-20,Ontario,Technology,2544.985,-113.06,Dec,2011
2012-03-23,Ontario,Technology,728.025,20.0,Mar,2012
2011-05-14,Ontario,Office Supplies,79.25,-13.25,May,2011
2009-06-11,Ontario,Technology,1495.184,211.09,Jun,2009
2011-03-30,Ontario,Office Supplies,23.84,5.88,Mar,2011
2011-04-19,Ontario,Furniture,709.37,-281.76,Apr,2011
2011-04-19,Ontario,Office Supplies,59.76,-33.11,Apr,2011
2009-02-06,Ontario,Furniture,7548.65,1385.35,Feb,2009
2009-02-06,Ontario,Technology,1318.8685,172.33,Feb,2009
2009-06-23,Ontario,Furniture,4514.86,-641.09,Jun,2009
2009-06-23,Ontario,Office Supplies,79.14,-4.73,Jun,2009
2011-02-05,Ontario,Office Supplies,112.57,-28.53,Feb,2011
2011-02-05,Ontario,Office Supplies,1562.69,287.74,Feb,2011
2011-05-31,Ontario,Office Supplies,1974.66,-929.68,May,2011
2011-05-31,Ontario,Furniture,73.44,-53.78,May,2011
2012-07-05,Ontario,Office Supplies,12.11,-0.98,Jul,2012
2010-09-19,Ontario,Furniture,2667.92,1049.02,Sep,2010
2010-09-19,Ontario,Furniture,2236.15,-310.95,Sep,2010
2012-12-20,Ontario,Furniture,4165.04,135.68,Dec,2012
2011-07-21,Ontario,Office Supplies,117.33,10.31,Jul,2011
2010-03-07,Ontario,Office Supplies,49.61,-41.82,Mar,2010
2010-07-19,Ontario,Office Supplies,21.45,-7.22,Jul,2010
2010-07-19,Ontario,Office Supplies,5347.13,1886.41,Jul,2010
2009-06-12,Ontario,Furniture,4581.41,-904.73,Jun,2009
2009-04-11,Ontario,Furniture,430.55,120.01,Apr,2009
2010-05-20,Ontario,Office Supplies,148.31,37.33,May,2010
2012-10-13,Ontario,Office Supplies,191.36,-82.09,Oct,2012
2009-06-14,Ontario,Office Supplies,65.7,13.41,Jun,2009
2009-02-26,Ontario,Office Supplies,127.33,5.3,Feb,2009
2009-02-26,Ontario,Office Supplies,990.1,310.22,Feb,2009
2012-04-15,Ontario,Office Supplies,28.32,-14.35,Apr,2012
2010-06-20,Ontario,Technology,213.75,-188.77,Jun,2010
2011-06-22,Ontario,Furniture,7547.14,2080.48,Jun,2011
2011-06-22,Ontario,Furniture,224.32,-178.77,Jun,2011
2011-06-22,Ontario,Office Supplies,311.98,-9.78,Jun,2011
2012-06-24,Ontario,Office Supplies,14.49,-12.58,Jun,2012
2009-07-16,Ontario,Furniture,243.51,-159.86,Jul,2009
2009-07-16,Ontario,Office Supplies,755.6,223.44,Jul,2009
2009-07-16,Ontario,Office Supplies,592.73,75.01,Jul,2009
2009-01-27,Ontario,Office Supplies,100.87,8.4,Jan,2009
2010-02-28,Ontario,Office Supplies,9473.31,1939.11,Feb,2010
2012-01-30,Ontario,Technology,796.08,30.29,Jan,2012
2011-01-10,Ontario,Office Supplies,69.98,-58.33,Jan,2011
2011-01-10,Ontario,Furniture,418.34,73.57,Jan,2011
2011-01-10,Ontario,Office Supplies,17.7,-10.37,Jan,2011
2011-01-10,Ontario,Office Supplies,45.61,9.18,Jan,2011
2009-04-28,Ontario,Office Supplies,129.33,48.25,Apr,2009
2009-04-28,Ontario,Office Supplies,2461.23,748.2,Apr,2009
2009-09-13,Ontario,Office Supplies,8295.29,2267.22,Sep,2009
2011-09-27,Ontario,Technology,6477.459,1836.46,Sep,2011
2010-06-23,Ontario,Furniture,295.45,-4.36,Jun,2010
2010-02-22,Ontario,Office Supplies,16.24,0.35,Feb,2010
2012-06-07,Ontario,Technology,28.65,-23.86,Jun,2012
2012-06-07,Ontario,Technology,201.535,-122.62,Jun,2012
2010-01-21,Ontario,Office Supplies,81.68,-25.22,Jan,2010
2010-01-07,Ontario,Office Supplies,147.16,-92.55,Jan,2010
2010-01-07,Ontario,Office Supplies,50.07,-0.53,Jan,2010
2010-01-07,Ontario,Furniture,6982.87,875.55,Jan,2010
2012-12-01,Ontario,Office Supplies,464.59,168.22,Dec,2012
2012-12-01,Ontario,Office Supplies,316.68,-161.0,Dec,2012
2012-12-10,Ontario,Office Supplies,172.9,51.43,Dec,2012
2012-11-18,Ontario,Office Supplies,32.72,-22.59,Nov,2012
2012-12-15,Ontario,Office Supplies,517.93,-94.73,Dec,2012
2012-10-27,Ontario,Furniture,2443.85,-120.85,Oct,2012
2012-07-11,Ontario,Office Supplies,233.43,-71.9,Jul,2012
2012-07-09,Ontario,Furniture,9418.73,2245.24,Jul,2012
2012-07-09,Ontario,Office Supplies,5.68,-1.82,Jul,2012
2012-07-09,Ontario,Office Supplies,174.59,25.88,Jul,2012
2012-07-09,Ontario,Technology,1265.497,-161.12,Jul,2012
2011-04-25,Ontario,Office Supplies,57.04,-29.06,Apr,2011
2011-12-31,Ontario,Technology,11532.99,2753.39,Dec,2011
2011-12-31,Ontario,Office Supplies,146.1,51.14,Dec,2011
2009-07-17,Ontario,Office Supplies,1505.57,-54.63,Jul,2009
2010-01-16,Ontario,Office Supplies,126.38,26.64,Jan,2010
2010-01-16,Ontario,Office Supplies,33.1,-24.15,Jan,2010
2009-07-16,Ontario,Technology,288.55,-133.7,Jul,2009
2010-05-15,Ontario,Office Supplies,357.96,10.44,May,2010
2009-11-19,Ontario,Office Supplies,582.59,-121.75,Nov,2009
2010-02-10,Ontario,Technology,1297.4485,4.21,Feb,2010
2012-10-18,Ontario,Office Supplies,79.44,29.85,Oct,2012
2012-10-18,Ontario,Furniture,110.03,-31.33,Oct,2012
2009-03-08,Ontario,Technology,2451.41,773.36,Mar,2009
2009-03-08,Ontario,Technology,851.24,-149.46,Mar,2009
2012-10-12,Ontario,Furniture,3505.6,1019.7,Oct,2012
2010-10-09,Ontario,Office Supplies,96.75,-72.91,Oct,2010
2011-07-03,Ontario,Furniture,5051.89,1708.84,Jul,2011
2009-12-12,Ontario,Furniture,302.91,-186.13,Dec,2009
2009-12-12,Ontario,Technology,842.6135,-208.43,Dec,2009
2012-12-18,Ontario,Office Supplies,117.97,44.59,Dec,2012
2010-10-23,Ontario,Furniture,2237.76,151.86,Oct,2010
2010-10-23,Ontario,Office Supplies,20.59,1.19,Oct,2010
2010-10-23,Ontario,Office Supplies,281.74,25.67,Oct,2010
2010-10-23,Ontario,Office Supplies,217.35,-67.19,Oct,2010
2010-10-23,Ontario,Office Supplies,2746.57,617.4,Oct,2010
2009-02-14,Ontario,Furniture,256.77,173.89,Feb,2009
2012-01-05,Ontario,Office Supplies,154.44,54.62,Jan,2012
2012-08-16,Ontario,Office Supplies,822.91,-94.76,Aug,2012
2012-04-10,Ontario,Office Supplies,89.18,21.73,Apr,2012
2012-04-10,Ontario,Technology,1540.285,829.65,Apr,2012
2009-12-06,Ontario,Office Supplies,87.23,-69.53,Dec,2009
2010-09-25,Ontario,Technology,187.14,21.07,Sep,2010
2010-09-25,Ontario,Technology,385.7,-109.91,Sep,2010
2010-09-25,Ontario,Furniture,1048.39,206.56,Sep,2010
